source_file,record_id,year,date,colony_name,latitude,longitude,dotter,habitat,oil_present,notes,additional_notes,species_code,state,geo_region,combined_text,nests,birds,text_length,has_coordinates
colony_notes_2011_2021,CN2011_3673,2012,06/19/12 00:00:00,Chandeleur North G,,,MWP,barrier island,N,"photos taken; a large portion of colony was ""chicked out"" for ROYT and SATE; counted nest scrapes (i.e., cups) as empty nests (EN) to get an estimate of the colony size; still quite a few birds on sites as well about as many sites as EN dotted",,,,,"Habitat: barrier island | Notes: photos taken; a large portion of colony was ""chicked out"" for ROYT and SATE; counted nest scrapes (i.e., cups) as empty nests (EN) to get an estimate of the colony size; still quite a few birds on sites as well about as many sites as EN dotted",,,276,False
colony_notes_2011_2021,CN2011_3674,2012,05/29/12 00:00:00,Chandeleur North H,,,MWP,barrier island,N,photos taken; small BLSK and GBTE colony,,,,,Habitat: barrier island | Notes: photos taken; small BLSK and GBTE colony,,,73,False
colony_notes_2011_2021,CN2011_3675,2012,06/19/12 00:00:00,Chandeleur North H,,,MWP,barrier island,N,flew past area; no photos taken; assume no birds present,,,,,Habitat: barrier island | Notes: flew past area; no photos taken; assume no birds present,,,89,False
colony_notes_2011_2021,CN2011_3676,2012,05/29/12 00:00:00,Chandeleur North I,,,MWP,barrier island,N,flew past; only Cam2 photos taken; not counted as only June survey was counted,,,,,Habitat: barrier island | Notes: flew past; only Cam2 photos taken; not counted as only June survey was counted,,,111,False
colony_notes_2011_2021,CN2011_3677,2012,06/19/12 00:00:00,Chandeleur North I,,,MWP,barrier island,N,flew past; counted colony of BLSK (small),,,,,Habitat: barrier island | Notes: flew past; counted colony of BLSK (small),,,74,False
colony_notes_2011_2021,CN2011_3678,2012,05/29/12 00:00:00,Chandeleur South A,,,MWP,barrier island,N,"photos taken; small/medium sized BLSK, CATE, LETE colony",,,,,"Habitat: barrier island | Notes: photos taken; small/medium sized BLSK, CATE, LETE colony",,,89,False
colony_notes_2011_2021,CN2011_3679,2012,06/19/12 00:00:00,Chandeleur South A,,,MWP,barrier island,N,"flew past, no photos taken, assume birds were not seen",,,,,"Habitat: barrier island | Notes: flew past, no photos taken, assume birds were not seen",,,87,False
colony_notes_2011_2021,CN2011_3680,2012,05/29/12 00:00:00,Chandeleur South B,,,MWP,barrier island,N,use May survey for BLSK and GBTE;,,,,,Habitat: barrier island | Notes: use May survey for BLSK and GBTE;,,,66,False
colony_notes_2011_2021,CN2011_3681,2012,06/19/12 00:00:00,Chandeleur South B,,,MWP,barrier island,N,flew by colony; no photos taken; assume no birds were seen/observed,,,,,Habitat: barrier island | Notes: flew by colony; no photos taken; assume no birds were seen/observed,,,100,False
colony_notes_2011_2021,CN2011_3682,2012,05/29/12 00:00:00,Chandeleur South C,,,MWP,barrier island,N,use May count and combine with June count (which was an area not counted in May due to partial coverage),,CATE,,,Habitat: barrier island | Species: CATE | Notes: use May count and combine with June count (which was an area not counted in May due to partial coverage),,,153,False
colony_notes_2011_2021,CN2011_3683,2012,05/29/12 00:00:00,Chandeleur South C,,,MWP,barrier island,N,use June count as it  appears to have a few more birds set up on sites than in May,,BLSK,,,Habitat: barrier island | Species: BLSK | Notes: use June count as it  appears to have a few more birds set up on sites than in May,,,131,False
colony_notes_2011_2021,CN2011_3684,2012,05/29/12 00:00:00,Chandeleur South C,,,MWP,barrier island,N,"use May count and combine with June that had ""new"" birds not present in May",,"ROYT, SATE",,,"Habitat: barrier island | Species: ROYT, SATE | Notes: use May count and combine with June that had ""new"" birds not present in May",,,130,False
colony_notes_2011_2021,CN2011_3685,2012,06/19/12 00:00:00,Chandeleur South C,,,MWP,barrier island,N,use June count only,,BLSK,,,Habitat: barrier island | Species: BLSK | Notes: use June count only,,,68,False
colony_notes_2011_2021,CN2011_3686,2012,06/19/12 00:00:00,Chandeleur South C,,,MWP,barrier island,N,combine with June count as area counted in June had incomplete coverage in May survey,,CATE,,,Habitat: barrier island | Species: CATE | Notes: combine with June count as area counted in June had incomplete coverage in May survey,,,134,False
colony_notes_2011_2021,CN2011_3687,2012,06/19/12 00:00:00,Chandeleur South C,,,MWP,barrier island,N,"combine with May count as colony was ""added"" onto (larger) in June survey and was able to see exact area counted in May",,"ROYT, SATE",,,"Habitat: barrier island | Species: ROYT, SATE | Notes: combine with May count as colony was ""added"" onto (larger) in June survey and was able to see exact area counted in May",,,174,False
colony_notes_2011_2021,CN2011_3688,2012,06/19/12 00:00:00,Chandeleur South C,,,MWP,barrier island,N,use only June survey,,GBTE,,,Habitat: barrier island | Species: GBTE | Notes: use only June survey,,,69,False
colony_notes_2011_2021,CN2011_3689,2012,05/29/12 00:00:00,Chandeleur South D,,,MWP,barrier island,N,"large linear colony of ROYT, SATE, CATE, BLSK etc.; photos taken use May survey for this colony",,,,,"Habitat: barrier island | Notes: large linear colony of ROYT, SATE, CATE, BLSK etc.; photos taken use May survey for this colony",,,128,False
colony_notes_2011_2021,CN2011_3690,2012,06/19/12 00:00:00,Chandeleur South D,,,MWP,barrier island,N,"large linear colony of ROYT, SATE, CATE, BLSK etc.; photos taken ROYT/SATE ""chicked out""; use May survey; looked at June photos but did not count",,,,,"Habitat: barrier island | Notes: large linear colony of ROYT, SATE, CATE, BLSK etc.; photos taken ROYT/SATE ""chicked out""; use May survey; looked at June photos but did not count",,,178,False
colony_notes_2011_2021,CN2011_3691,2012,05/27/12 00:00:00,Grand Island Point,,,KMR,"Grasses, shrubs, sand.",N,99% of colony analyzed and counted; much more sand exposed in 2012 with more shrub cover and bare ground.,,,,,"Habitat: Grasses, shrubs, sand. | Notes: 99% of colony analyzed and counted; much more sand exposed in 2012 with more shrub cover and bare ground.",,,146,False
colony_notes_2011_2021,CN2011_3692,2012,05/27/12 00:00:00,Grand Island Point,,,KMR,"Grasses, shrubs, sand.",N,BCNH sitting low on sites.,,BCNH,,,"Habitat: Grasses, shrubs, sand. | Species: BCNH | Notes: BCNH sitting low on sites.",,,83,False
colony_notes_2011_2021,CN2011_3693,2012,05/27/12 00:00:00,Grand Island Point,,,KMR,"Grasses, shrubs, sand.",N,TRHE with 1/3-1/2 grown chicks wandering from sites.,,TRHE,,,"Habitat: Grasses, shrubs, sand. | Species: TRHE | Notes: TRHE with 1/3-1/2 grown chicks wandering from sites.",,,109,False
colony_notes_2011_2021,CN2011_3694,2012,05/27/12 00:00:00,Grand Island Point,,,KMR,"Grasses, shrubs, sand.",N,BRPE all sitting low or brooding.,,BRPE,,,"Habitat: Grasses, shrubs, sand. | Species: BRPE | Notes: BRPE all sitting low or brooding.",,,90,False
colony_notes_2011_2021,CN2011_3695,2012,05/27/12 00:00:00,Grand Island Point,,,KMR,"Grasses, shrubs, sand.",N,LAGU all sitting low on sites.,,LAGU,,,"Habitat: Grasses, shrubs, sand. | Species: LAGU | Notes: LAGU all sitting low on sites.",,,87,False
colony_notes_2011_2021,CN2011_3696,2012,06/20/12 00:00:00,Grand Island Point,,,PJC,,N,"all spp. still present, but flooding clearly had major impacts on BRPE and ROYT/SATE; some tern chicks evident, but beaches with colonies got washed over",,,,,"Notes: all spp. still present, but flooding clearly had major impacts on BRPE and ROYT/SATE; some tern chicks evident, but beaches with colonies got washed over",,,160,False
colony_notes_2011_2021,CN2011_3697,2013,06/18/13 00:00:00,Chandeleur North A,,,MWP,sand/veg island,N,"a small colony of nesting LAGU with nests throughout the ""island"" area but concentrated in one area (possibly the southeast corner based on Google Earth images)",,LAGU,,,"Habitat: sand/veg island | Species: LAGU | Notes: a small colony of nesting LAGU with nests throughout the ""island"" area but concentrated in one area (possibly the southeast corner based on Google Earth images)",,,210,False
colony_notes_2011_2021,CN2011_3698,2013,06/18/13 00:00:00,Chandeleur North A,,,MWP,sand/veg island,N,"only roosting birds although one group of BRPE on shore had the appearance of ""pairing"" though there was clearly no nesting material or obvious breeding behavior",,BPRE,,,"Habitat: sand/veg island | Species: BPRE | Notes: only roosting birds although one group of BRPE on shore had the appearance of ""pairing"" though there was clearly no nesting material or obvious breeding behavior",,,211,False
colony_notes_2011_2021,CN2011_3699,2013,06/18/13 00:00:00,Chandeleur North A,,,MWP,sand/veg island,N,mixed SATE/ROYT colony but mostly SATE; excellent coverage of this colony;,,SATE,,,Habitat: sand/veg island | Species: SATE | Notes: mixed SATE/ROYT colony but mostly SATE; excellent coverage of this colony;,,,124,False
colony_notes_2011_2021,CN2011_3700,2013,06/18/13 00:00:00,Chandeleur North A,,,MWP,sand/veg island,N,mixed SATE/ROYT colony but mostly SATE; excellent coverage of this colony;,,ROYT,,,Habitat: sand/veg island | Species: ROYT | Notes: mixed SATE/ROYT colony but mostly SATE; excellent coverage of this colony;,,,124,False
colony_notes_2011_2021,CN2011_3701,2013,06/18/13 00:00:00,Chandeleur North B,,,MWP,sand/veg island,N,lagu sites in with terns are good; tried to get site count from overview photos - probably missed quite a few but counted more than if no photos were used; still an under count of LAGU sites,,LAGU,,,Habitat: sand/veg island | Species: LAGU | Notes: lagu sites in with terns are good; tried to get site count from overview photos - probably missed quite a few but counted more than if no photos were used; still an under count of LAGU sites,,,240,False
colony_notes_2011_2021,CN2011_3702,2013,06/18/13 00:00:00,Chandeleur North B,,,MWP,sand/veg island,N,only a few sites but clearly CATE,,CATE,,,Habitat: sand/veg island | Species: CATE | Notes: only a few sites but clearly CATE,,,83,False
colony_notes_2011_2021,CN2011_3703,2013,06/18/13 00:00:00,Chandeleur North B,,,MWP,sand/veg island,N,excellent photos and good count; more standing birds at edges than in most tern colonies -- at least in my experience,,ROYT,,,Habitat: sand/veg island | Species: ROYT | Notes: excellent photos and good count; more standing birds at edges than in most tern colonies -- at least in my experience,,,167,False
colony_notes_2011_2021,CN2011_3704,2013,06/18/13 00:00:00,Chandeleur North B,,,MWP,sand/veg island,N,excellent photos and good count; more standing birds at edges than in most tern colonies -- at least in my experience,,SATE,,,Habitat: sand/veg island | Species: SATE | Notes: excellent photos and good count; more standing birds at edges than in most tern colonies -- at least in my experience,,,167,False
colony_notes_2011_2021,CN2011_3705,2013,06/18/13 00:00:00,Chandeleur North C,,,MWP,sand/beach,N,small number of CATE nesting amongst the ROYT/SATE groups,,CATE,,,Habitat: sand/beach | Species: CATE | Notes: small number of CATE nesting amongst the ROYT/SATE groups,,,102,False
colony_notes_2011_2021,CN2011_3706,2013,06/18/13 00:00:00,Chandeleur North C,,,MWP,sand/beach,N,just a few single birds hanging at the edge of the tern groups/subcolonies,,LAGU,,,Habitat: sand/beach | Species: LAGU | Notes: just a few single birds hanging at the edge of the tern groups/subcolonies,,,119,False
colony_notes_2011_2021,CN2011_3707,2013,06/18/13 00:00:00,Chandeleur North C,,,MWP,sand/beach,N,"one pair that appears to have a site; sand around one bird gives the impression of a ""depression"" that would be a nest bowl or scrape",,BLSK,,,"Habitat: sand/beach | Species: BLSK | Notes: one pair that appears to have a site; sand around one bird gives the impression of a ""depression"" that would be a nest bowl or scrape",,,178,False
colony_notes_2011_2021,CN2011_3708,2013,06/18/13 00:00:00,Chandeleur North C,,,MWP,sand/beach,N,mixed SATE/ROYT colony but mostly SATE; excellent coverage of this colony; location where terns not previously documented by our surveys,,SATE,,,Habitat: sand/beach | Species: SATE | Notes: mixed SATE/ROYT colony but mostly SATE; excellent coverage of this colony; location where terns not previously documented by our surveys,,,181,False
colony_notes_2011_2021,CN2011_3709,2013,06/18/13 00:00:00,Chandeleur North C,,,MWP,sand/beach,N,only a couple pairs seen adjacent to tern groups and somewhat close to the one BLSK pair seen,,GBTE,,,Habitat: sand/beach | Species: GBTE | Notes: only a couple pairs seen adjacent to tern groups and somewhat close to the one BLSK pair seen,,,138,False
colony_notes_2011_2021,CN2011_3710,2013,06/18/13 00:00:00,Chandeleur North C,,,MWP,sand/beach,N,mixed SATE/ROYT colony but mostly SATE; excellent coverage of this colony; location where terns not previously documented by our surveys,,ROYT,,,Habitat: sand/beach | Species: ROYT | Notes: mixed SATE/ROYT colony but mostly SATE; excellent coverage of this colony; location where terns not previously documented by our surveys,,,181,False
colony_notes_2011_2021,CN2011_3711,2013,06/18/13 00:00:00,Chandeleur North D,,,MWP,sand/beach,N,good count; location may be near MWP117 - very difficult to tell based on available GoogleEarth images and photos; regardless location probably slightly more north of current MWP110 coordinates; used Cam1 photos to confirm sites,,GBTE,,,Habitat: sand/beach | Species: GBTE | Notes: good count; location may be near MWP117 - very difficult to tell based on available GoogleEarth images and photos; regardless location probably slightly more north of current MWP110 coordinates; used Cam1 photos to confirm sites,,,273,False
colony_notes_2011_2021,CN2011_3712,2013,06/18/13 00:00:00,Chandeleur North D,,,MWP,sand/beach,N,good count; location may be near MWP117 - very difficult to tell based on available GoogleEarth images and photos; regardless location probably slightly more north of current MWP110 coordinates; used Cam1 photos to confirm sites,,BLSK,,,Habitat: sand/beach | Species: BLSK | Notes: good count; location may be near MWP117 - very difficult to tell based on available GoogleEarth images and photos; regardless location probably slightly more north of current MWP110 coordinates; used Cam1 photos to confirm sites,,,273,False
colony_notes_2011_2021,CN2011_3713,2013,05/24/13 00:00:00,Chandeleur North E,,,MWP,sand/beach,N,small group of BLSK with 1 GBTE site; not photographed in June despite flying directly over the colony,,BLSK,,,Habitat: sand/beach | Species: BLSK | Notes: small group of BLSK with 1 GBTE site; not photographed in June despite flying directly over the colony,,,147,False
colony_notes_2011_2021,CN2011_3714,2013,05/24/13 00:00:00,Chandeleur North E,,,MWP,sand/beach,N,small group of BLSK with 1 GBTE site; not photographed in June despite flying directly over the colony,,GBTE,,,Habitat: sand/beach | Species: GBTE | Notes: small group of BLSK with 1 GBTE site; not photographed in June despite flying directly over the colony,,,147,False
colony_notes_2011_2021,CN2011_3715,2013,06/18/13 00:00:00,Chandeleur North F,,,MWP,sand/veg/beach,N,small to medium sized ROSA colony with LAGU nesting within the vegetated areas. Photos taken in May but no terns were present at that time; MWP116,,ROYT,,,Habitat: sand/veg/beach | Species: ROYT | Notes: small to medium sized ROSA colony with LAGU nesting within the vegetated areas. Photos taken in May but no terns were present at that time; MWP116,,,195,False
